DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code
Thursday,May,0.0,7.0,9.0,1.0,8.0,7.0,0.0,42.0,40.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Friday,May,0.0,7.0,11.0,0.0,11.0,8.0,0.0,40.0,51.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Saturday,May,0.0,14.0,4.0,0.0,12.0,11.0,0.0,43.0,41.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Sunday,May,0.0,6.0,2.0,0.0,10.0,8.0,0.0,39.0,38.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Monday,May,0.0,9.0,3.0,2.0,14.0,11.0,0.0,54.0,40.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Tuesday,May,0.0,5.0,6.0,0.0,12.0,6.0,0.0,33.0,38.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Wednesday,May,0.0,7.0,10.0,1.0,5.0,9.0,1.0,35.0,28.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Thursday,May,0.0,3.0,9.0,1.0,11.0,13.0,1.0,26.0,30.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Friday,May,0.0,7.0,11.0,0.0,6.0,7.0,0.0,48.0,46.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Saturday,May,0.0,5.0,4.0,0.0,10.0,8.0,0.0,64.0,33.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Sunday,May,0.0,11.0,4.0,0.0,7.0,2.0,1.0,37.0,36.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Monday,May,0.0,7.0,9.0,0.0,9.0,8.0,0.0,34.0,40.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Tuesday,May,0.0,4.0,8.0,0.0,13.0,13.0,1.0,32.0,40.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Wednesday,May,0.0,5.0,6.0,0.0,9.0,10.0,1.0,46.0,50.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Thursday,May,0.0,10.0,10.0,1.0,11.0,4.0,0.0,34.0,46.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Friday,May,0.0,10.0,7.0,0.0,8.0,6.0,3.0,26.0,41.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Saturday,May,0.0,8.0,2.0,0.0,8.0,12.0,2.0,35.0,23.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Sunday,May,0.0,7.0,5.0,2.0,14.0,9.0,1.0,42.0,40.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Monday,May,0.0,5.0,5.0,1.0,9.0,13.0,0.0,40.0,35.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Tuesday,May,0.0,12.0,11.0,0.0,9.0,13.0,0.0,34.0,38.0,5,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,287,104","3,168,295","118,809",3.6,11.0,47900.0
Wednesday,June,0.0,6.0,5.0,0.0,5.0,8.0,0.0,35.0,46.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Thursday,June,0.0,7.0,5.0,1.0,13.0,6.0,0.0,32.0,38.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Friday,June,0.0,6.0,8.0,0.0,9.0,4.0,1.0,44.0,40.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Saturday,June,0.0,4.0,3.0,0.0,8.0,8.0,1.0,38.0,49.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Sunday,June,0.0,7.0,5.0,1.0,13.0,9.0,1.0,32.0,32.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Monday,June,0.0,6.0,11.0,0.0,9.0,3.0,0.0,27.0,48.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Tuesday,June,0.0,8.0,8.0,0.0,11.0,4.0,0.0,30.0,47.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Wednesday,June,0.0,12.0,10.0,0.0,10.0,9.0,1.0,26.0,37.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Thursday,June,0.0,8.0,5.0,1.0,8.0,9.0,1.0,49.0,41.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Friday,June,0.0,11.0,7.0,0.0,9.0,4.0,3.0,45.0,41.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Saturday,June,0.0,12.0,2.0,0.0,10.0,7.0,0.0,42.0,30.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Sunday,June,0.0,13.0,5.0,1.0,5.0,11.0,1.0,55.0,30.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Monday,June,0.0,11.0,7.0,0.0,8.0,13.0,1.0,41.0,40.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Tuesday,June,0.0,11.0,7.0,1.0,4.0,5.0,0.0,38.0,33.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Wednesday,June,0.0,10.0,6.0,0.0,5.0,17.0,2.0,32.0,42.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Thursday,June,0.0,9.0,8.0,0.0,9.0,8.0,0.0,34.0,57.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Friday,June,0.0,6.0,6.0,0.0,4.0,14.0,0.0,54.0,59.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Saturday,June,0.0,11.0,4.0,1.0,12.0,5.0,1.0,51.0,43.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Sunday,June,0.0,9.0,7.0,0.0,6.0,9.0,0.0,27.0,40.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Monday,June,0.0,5.0,5.0,1.0,5.0,6.0,2.0,41.0,46.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Tuesday,June,0.0,5.0,3.0,0.0,10.0,12.0,2.0,36.0,56.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Wednesday,June,1.0,10.0,10.0,0.0,4.0,7.0,1.0,34.0,53.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Thursday,June,0.0,9.0,9.0,0.0,11.0,8.0,0.0,23.0,59.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Friday,June,0.0,6.0,9.0,0.0,8.0,7.0,0.0,23.0,49.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Saturday,June,0.0,9.0,8.0,0.0,9.0,7.0,3.0,33.0,49.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Sunday,June,0.0,11.0,10.0,1.0,11.0,3.0,4.0,35.0,42.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Monday,June,0.0,5.0,2.0,0.0,19.0,13.0,1.0,36.0,46.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Tuesday,June,0.0,10.0,9.0,0.0,4.0,8.0,0.0,22.0,38.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Wednesday,June,0.0,7.0,3.0,1.0,6.0,12.0,0.0,37.0,50.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Thursday,June,0.0,6.0,5.0,0.0,6.0,12.0,0.0,38.0,56.0,6,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,293,538","3,174,071","119,467",3.6,11.0,47900.0
Friday,July,0.0,4.0,11.0,0.0,9.0,9.0,5.0,46.0,45.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Saturday,July,0.0,10.0,5.0,2.0,5.0,10.0,2.0,38.0,58.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Sunday,July,0.0,7.0,7.0,1.0,5.0,6.0,1.0,19.0,30.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Monday,July,0.0,9.0,4.0,1.0,8.0,11.0,0.0,34.0,39.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Tuesday,July,0.0,12.0,1.0,0.0,4.0,11.0,0.0,24.0,47.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Wednesday,July,0.0,5.0,7.0,0.0,6.0,5.0,2.0,22.0,51.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Thursday,July,0.0,6.0,4.0,0.0,3.0,9.0,0.0,22.0,57.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Friday,July,0.0,5.0,10.0,0.0,8.0,9.0,0.0,22.0,51.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Saturday,July,0.0,5.0,4.0,1.0,6.0,9.0,2.0,29.0,42.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Sunday,July,0.0,6.0,8.0,1.0,11.0,8.0,4.0,34.0,47.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Monday,July,0.0,5.0,12.0,0.0,13.0,6.0,1.0,28.0,45.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Tuesday,July,0.0,9.0,4.0,0.0,11.0,12.0,0.0,38.0,38.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Wednesday,July,0.0,7.0,10.0,0.0,9.0,8.0,0.0,37.0,48.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Thursday,July,0.0,6.0,5.0,0.0,6.0,4.0,1.0,33.0,49.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Friday,July,0.0,9.0,9.0,2.0,10.0,5.0,1.0,42.0,58.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Saturday,July,0.0,5.0,8.0,0.0,14.0,12.0,1.0,38.0,42.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Sunday,July,0.0,8.0,6.0,0.0,9.0,10.0,0.0,24.0,40.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Monday,July,0.0,5.0,6.0,0.0,8.0,4.0,2.0,37.0,55.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Tuesday,July,0.0,6.0,7.0,1.0,8.0,9.0,0.0,35.0,51.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Wednesday,July,0.0,12.0,5.0,0.0,9.0,11.0,1.0,33.0,54.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Thursday,July,0.0,4.0,5.0,0.0,16.0,12.0,1.0,35.0,42.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Friday,July,0.0,12.0,7.0,0.0,14.0,8.0,1.0,37.0,53.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Saturday,July,0.0,4.0,5.0,0.0,8.0,10.0,3.0,28.0,49.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Sunday,July,0.0,10.0,6.0,0.0,9.0,11.0,1.0,29.0,36.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Monday,July,0.0,9.0,4.0,0.0,12.0,8.0,1.0,32.0,46.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Tuesday,July,0.0,6.0,5.0,0.0,6.0,6.0,0.0,20.0,49.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Wednesday,July,0.0,8.0,8.0,0.0,8.0,11.0,3.0,32.0,49.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Thursday,July,0.0,3.0,2.0,0.0,5.0,11.0,3.0,22.0,34.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Friday,July,0.0,3.0,6.0,0.0,15.0,7.0,1.0,53.0,49.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Saturday,July,0.0,10.0,8.0,3.0,6.0,13.0,0.0,36.0,37.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Sunday,July,0.0,9.0,4.0,0.0,9.0,7.0,4.0,43.0,38.0,7,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,288,681","3,165,335","123,346",3.8,11.0,47900.0
Monday,August,0.0,6.0,8.0,0.0,11.0,8.0,3.0,31.0,46.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Tuesday,August,0.0,5.0,5.0,1.0,6.0,5.0,2.0,23.0,48.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Wednesday,August,0.0,8.0,5.0,2.0,9.0,9.0,1.0,30.0,38.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Thursday,August,0.0,3.0,3.0,0.0,11.0,2.0,0.0,31.0,45.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Friday,August,0.0,5.0,5.0,1.0,14.0,10.0,0.0,29.0,33.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Saturday,August,0.0,8.0,2.0,0.0,9.0,5.0,3.0,29.0,37.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Sunday,August,0.0,6.0,4.0,1.0,12.0,4.0,1.0,32.0,38.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Monday,August,0.0,6.0,4.0,2.0,11.0,5.0,0.0,32.0,29.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Tuesday,August,0.0,4.0,4.0,1.0,6.0,6.0,1.0,27.0,35.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Wednesday,August,0.0,2.0,2.0,3.0,8.0,1.0,3.0,33.0,42.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Thursday,August,0.0,6.0,5.0,0.0,9.0,7.0,0.0,29.0,36.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Friday,August,0.0,10.0,3.0,0.0,8.0,7.0,2.0,27.0,48.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Saturday,August,0.0,6.0,6.0,1.0,11.0,8.0,0.0,30.0,43.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Sunday,August,0.0,8.0,4.0,0.0,4.0,12.0,1.0,19.0,41.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Monday,August,0.0,4.0,5.0,0.0,14.0,1.0,1.0,17.0,48.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Tuesday,August,0.0,9.0,6.0,0.0,13.0,12.0,1.0,28.0,52.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Wednesday,August,0.0,12.0,6.0,0.0,10.0,4.0,0.0,31.0,50.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Thursday,August,0.0,4.0,3.0,0.0,7.0,5.0,1.0,38.0,45.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Friday,August,0.0,6.0,8.0,0.0,8.0,9.0,0.0,28.0,35.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Saturday,August,0.0,5.0,5.0,0.0,10.0,11.0,1.0,41.0,37.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Sunday,August,0.0,7.0,6.0,1.0,9.0,8.0,1.0,44.0,30.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Monday,August,0.0,2.0,8.0,0.0,6.0,4.0,2.0,32.0,60.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Tuesday,August,0.0,5.0,6.0,0.0,7.0,12.0,0.0,35.0,41.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Wednesday,August,0.0,3.0,6.0,0.0,6.0,9.0,2.0,21.0,44.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Thursday,August,0.0,8.0,8.0,0.0,12.0,6.0,0.0,21.0,47.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Friday,August,0.0,5.0,8.0,2.0,6.0,10.0,1.0,31.0,66.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Saturday,August,0.0,8.0,6.0,0.0,15.0,19.0,2.0,35.0,43.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Sunday,August,0.0,12.0,6.0,0.0,6.0,8.0,4.0,39.0,43.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Monday,August,0.0,8.0,1.0,2.0,9.0,8.0,2.0,20.0,36.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Tuesday,August,0.0,9.0,7.0,0.0,12.0,9.0,0.0,32.0,50.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Wednesday,August,0.0,4.0,2.0,0.0,11.0,8.0,1.0,26.0,38.0,8,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,290,718","3,163,837","126,881",3.9,11.0,47900.0
Thursday,September,0.0,7.0,10.0,1.0,8.0,6.0,2.0,29.0,41.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Friday,September,0.0,2.0,6.0,2.0,10.0,7.0,3.0,21.0,48.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Saturday,September,0.0,3.0,4.0,0.0,12.0,14.0,1.0,34.0,41.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Sunday,September,0.0,7.0,4.0,0.0,7.0,8.0,2.0,33.0,48.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Monday,September,0.0,4.0,11.0,0.0,7.0,3.0,1.0,21.0,45.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Tuesday,September,0.0,7.0,8.0,1.0,9.0,12.0,0.0,28.0,59.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Wednesday,September,0.0,11.0,6.0,0.0,6.0,6.0,0.0,18.0,47.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Thursday,September,0.0,6.0,5.0,1.0,8.0,10.0,1.0,28.0,33.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Friday,September,0.0,5.0,5.0,0.0,9.0,12.0,0.0,46.0,39.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Saturday,September,0.0,10.0,3.0,0.0,10.0,10.0,1.0,37.0,46.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Sunday,September,0.0,8.0,1.0,0.0,9.0,7.0,2.0,36.0,47.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Monday,September,0.0,3.0,9.0,1.0,6.0,9.0,0.0,29.0,41.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Tuesday,September,0.0,5.0,8.0,2.0,4.0,8.0,1.0,20.0,38.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Wednesday,September,0.0,4.0,9.0,0.0,9.0,6.0,2.0,24.0,38.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Thursday,September,0.0,4.0,11.0,1.0,8.0,9.0,1.0,29.0,52.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
Friday,September,0.0,5.0,12.0,0.0,7.0,7.0,3.0,43.0,69.0,9,2016,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,301,736","3,173,708","128,028",3.9,11.0,47900.0
